金额,商品,支付时间,地点,商品大类,商品二级类
4.5,营养快线,2017/2/2 00:00,C,饮料,乳制品
3.0,可口可乐最新款,2017/2/2 08:22,C,饮料,碳酸饮料
4.0,450ml美汁源果粒橙,2017/2/2 08:50,C,饮料,果蔬饮料
4.5,阿萨姆奶茶,2017/2/2 08:50,C,饮料,茶饮料
3.5,果粒橙,2017/2/2 08:52,C,饮料,果蔬饮料
3.5,可乐可乐,2017/2/2 08:52,C,饮料,碳酸饮料
6.5,250ml红牛,2017/2/2 09:00,C,饮料,功能饮料
3.5,果粒橙,2017/2/2 09:00,C,饮料,果蔬饮料
3.5,东鹏特饮,2017/2/2 09:05,C,饮料,功能饮料
4.0,阿萨姆奶茶,2017/2/2 09:20,C,饮料,茶饮料
4.0,营养快线,2017/2/2 10:55,C,饮料,乳制品
4.0,营养快线,2017/2/2 11:29,C,饮料,乳制品
2.5,凤爪,2017/2/2 12:18,C,非饮料,肉干/豆制品/蛋
6.0,红牛,2017/2/2 13:38,C,饮料,功能饮料
4.0,营养快线,2017/2/2 15:55,C,饮料,乳制品
4.0,阿萨姆奶茶,2017/2/2 15:58,C,饮料,茶饮料
3.0,印尼芝士威化饼干,2017/2/2 19:08,C,非饮料,饼干糕点
3.0,统一冰红茶,2017/2/2 20:49,C,饮料,茶饮料
1.0,香豆干,2017/2/2 20:53,C,非饮料,肉干/豆制品/蛋
15.0,口味王槟榔（红）,2017/2/3 09:05,C,非饮料,蜜饯/果干
15.0,口味王槟榔（红）,2017/2/3 14:59,C,非饮料,蜜饯/果干
3.0,冰糖雪梨,2017/2/3 16:25,C,饮料,果蔬饮料
4.0,脉动,2017/2/3 19:12,C,饮料,功能饮料
4.0,阿萨姆奶茶,2017/2/3 19:32,C,饮料,茶饮料
6.0,红牛,2017/2/3 20:19,C,饮料,功能饮料
1.5,小鱼仔,2017/2/3 21:18,C,非饮料,海味零食
2.0,香脆肠,2017/2/3 21:24,C,非饮料,肉干/豆制品/蛋
3.0,统一冰红茶,2017/2/3 21:48,C,饮料,茶饮料
3.0,果粒橙,2017/2/4 08:40,C,饮料,果蔬饮料
1.5,小鱼仔,2017/2/4 08:58,C,非饮料,海味零食
4.0,营养快线,2017/2/4 09:32,C,饮料,乳制品
1.0,香豆干,2017/2/4 09:37,C,非饮料,肉干/豆制品/蛋
2.0,香脆肠,2017/2/4 10:04,C,非饮料,肉干/豆制品/蛋
2.0,香脆肠,2017/2/4 10:41,C,非饮料,肉干/豆制品/蛋
4.0,脉动,2017/2/4 12:01,C,饮料,功能饮料
4.0,脉动,2017/2/4 12:04,C,饮料,功能饮料
4.5,阿萨姆奶茶,2017/2/4 12:12,C,饮料,茶饮料
2.0,香脆肠,2017/2/4 12:29,C,非饮料,肉干/豆制品/蛋
3.5,统一冰红茶,2017/2/4 13:08,C,饮料,茶饮料
4.5,脉动,2017/2/4 13:48,C,饮料,功能饮料
6.0,红牛,2017/2/4 13:51,C,饮料,功能饮料
4.0,营养快线,2017/2/4 14:44,C,饮料,乳制品
2.0,香脆肠,2017/2/4 15:40,C,非饮料,肉干/豆制品/蛋
6.0,红牛,2017/2/4 15:50,C,饮料,功能饮料
4.0,脉动,2017/2/4 16:03,C,饮料,功能饮料
4.0,脉动,2017/2/4 16:04,C,饮料,功能饮料
6.0,红牛,2017/2/4 16:09,C,饮料,功能饮料
6.0,红牛,2017/2/4 16:17,C,饮料,功能饮料
4.0,王老吉（罐）,2017/2/4 16:32,C,饮料,茶饮料
4.5,脉动,2017/2/4 17:02,C,饮料,功能饮料
4.5,脉动,2017/2/4 17:41,C,饮料,功能饮料
4.0,乐虎（380ml）,2017/2/4 19:18,C,饮料,功能饮料
1.0,香豆干,2017/2/5 08:58,C,非饮料,肉干/豆制品/蛋
2.0,香脆肠,2017/2/5 09:02,C,非饮料,肉干/豆制品/蛋
3.0,卫龙大面筋,2017/2/5 09:12,C,非饮料,肉干/豆制品/蛋
3.0,茉莉蜜茶,2017/2/5 09:37,C,饮料,茶饮料
3.0,怡宝,2017/2/5 10:12,C,饮料,水
5.0,好吃点,2017/2/5 11:32,C,非饮料,饼干糕点
3.0,卫龙大面筋,2017/2/5 11:45,C,非饮料,肉干/豆制品/蛋
5.0,好吃点,2017/2/5 11:49,C,非饮料,饼干糕点
3.0,卫龙大面筋,2017/2/5 13:49,C,非饮料,肉干/豆制品/蛋
4.5,阿萨姆奶茶,2017/2/5 13:59,C,饮料,茶饮料
2.5,怡宝纯净水,2017/2/5 14:37,C,饮料,水
3.5,东鹏特饮,2017/2/5 14:40,C,饮料,功能饮料
4.0,营养快线,2017/2/5 15:30,C,饮料,乳制品
2.0,鸭翅,2017/2/5 15:44,C,非饮料,肉干/豆制品/蛋
1.5,香豆干,2017/2/5 15:54,C,非饮料,肉干/豆制品/蛋
2.0,怡宝纯净水,2017/2/5 16:33,C,饮料,水
4.0,营养快线,2017/2/5 17:01,C,饮料,乳制品
2.5,怡宝纯净水,2017/2/5 17:42,C,饮料,水
1.5,小鱼仔,2017/2/7 08:42,C,非饮料,海味零食
1.5,小鱼仔,2017/2/7 21:52,C,非饮料,海味零食
3.0,卫龙大面筋,2017/2/8 09:08,C,非饮料,肉干/豆制品/蛋
4.0,脉动,2017/2/8 14:51,C,饮料,功能饮料
3.0,怡宝,2017/2/8 16:02,C,饮料,水
5.0,脉动,2017/2/8 16:10,C,饮料,功能饮料
4.0,脉动,2017/2/8 19:28,C,饮料,功能饮料
6.0,红牛,2017/2/9 11:48,C,饮料,功能饮料
25.0,芙蓉王,2017/2/10 09:26,C,非饮料,香烟
3.0,怡宝,2017/2/10 13:20,C,饮料,水
2.0,怡宝纯净水,2017/2/12 16:10,C,饮料,水
3.5,伊利优酸乳,2017/2/13 15:37,C,饮料,乳制品
3.5,东鹏特饮,2017/2/14 16:19,C,饮料,功能饮料
5.0,营养快线,2017/2/15 15:08,C,饮料,乳制品
3.0,雪碧最新款,2017/2/15 18:44,C,饮料,碳酸饮料
3.0,雪碧最新款,2017/2/16 11:03,C,饮料,碳酸饮料
4.0,脉动,2017/2/16 13:15,C,饮料,功能饮料
3.5,东鹏特饮,2017/2/16 16:40,C,饮料,功能饮料
4.0,营养快线,2017/2/17 05:52,C,饮料,乳制品
5.0,阿萨姆奶茶,2017/2/17 13:33,C,饮料,茶饮料
5.0,脉动,2017/2/17 17:05,C,饮料,功能饮料
3.5,东鹏特饮,2017/2/17 19:15,C,饮料,功能饮料
10.0,口味王槟榔（绿）,2017/2/18 02:42,C,非饮料,蜜饯/果干
3.0,雪碧最新款,2017/2/18 08:53,C,饮料,碳酸饮料
3.0,雪碧最新款,2017/2/18 09:38,C,饮料,碳酸饮料
3.0,怡宝,2017/2/18 14:06,C,饮料,水
3.0,芬达330ml,2017/2/18 19:15,C,饮料,碳酸饮料
4.5,78g卫龙亲嘴语辣条,2017/2/18 19:37,C,非饮料,肉干/豆制品/蛋
5.0,85g统一老坛酸菜牛肉面,2017/2/18 19:37,C,非饮料,方便速食
3.5,85g新麦潮手撕面包（提子味）,2017/2/18 19:37,C,非饮料,饼干糕点
4.0,美汁源果粒橙,2017/2/18 19:37,C,饮料,果蔬饮料
3.5,维他柠檬茶,2017/2/18 19:37,C,饮料,茶饮料
3.5,雪碧,2017/2/18 19:37,C,饮料,碳酸饮料
3.0,怡宝,2017/2/18 19:37,C,饮料,水
3.5,统一绿茶,2017/2/19 12:01,C,饮料,茶饮料
3.0,怡宝,2017/2/19 12:17,C,饮料,水
3.5,王老吉（罐）,2017/2/19 16:44,C,饮料,茶饮料
4.5,脉动,2017/2/19 19:49,C,饮料,功能饮料
3.0,怡宝,2017/2/20 00:05,C,饮料,水
5.0,营养快线,2017/2/20 00:19,C,饮料,乳制品
3.0,怡宝,2017/2/20 03:32,C,饮料,水
4.0,王老吉（罐）,2017/2/20 10:48,C,饮料,茶饮料
4.0,营养快线,2017/2/20 14:30,C,饮料,乳制品
3.0,伊利优酸乳,2017/2/20 15:40,C,饮料,乳制品
3.5,芬达330ml,2017/2/20 15:54,C,饮料,碳酸饮料
3.0,伊利优酸乳,2017/2/20 20:57,C,饮料,乳制品
4.5,阿萨姆奶茶,2017/2/21 14:11,C,饮料,茶饮料
3.5,85g新麦潮手撕面包（提子味）,2017/2/21 14:32,C,非饮料,饼干糕点
3.0,冰糖雪梨,2017/2/21 14:32,C,饮料,果蔬饮料
3.5,果粒橙,2017/2/21 19:55,C,饮料,果蔬饮料
3.0,统一绿茶,2017/2/22 00:02,C,饮料,茶饮料
3.0,伊利优酸乳,2017/2/22 00:23,C,饮料,乳制品
3.0,伊利优酸乳,2017/2/22 09:22,C,饮料,乳制品
5.0,阿萨姆奶茶,2017/2/22 10:30,C,饮料,茶饮料
3.5,可口可乐330ml,2017/2/22 13:38,C,饮料,碳酸饮料
5.0,王老吉（500ml）,2017/2/22 16:04,C,饮料,茶饮料
3.5,芬达330ml,2017/2/22 16:11,C,饮料,碳酸饮料
5.0,营养快线,2017/2/22 16:14,C,饮料,乳制品
3.0,怡宝,2017/2/22 16:51,C,饮料,水
4.5,阿萨姆奶茶,2017/2/22 17:12,C,饮料,茶饮料
3.0,芬达330ml,2017/2/22 19:02,C,饮料,碳酸饮料
3.5,伊利优酸乳,2017/2/22 19:28,C,饮料,乳制品
4.0,熊字饼,2017/2/22 19:43,C,非饮料,饼干糕点
3.0,500ml康师傅冰糖雪梨,2017/2/22 19:44,C,饮料,果蔬饮料
3.0,可口可乐330ml,2017/2/22 19:44,C,饮料,碳酸饮料
4.5,脉动,2017/2/22 22:46,C,饮料,功能饮料
3.5,统一绿茶,2017/2/23 10:49,C,饮料,茶饮料
3.0,可口可乐330ml,2017/2/23 15:56,C,饮料,碳酸饮料
5.0,王老吉（500ml）,2017/2/23 16:09,C,饮料,茶饮料
2.5,芬达330ml,2017/2/23 16:12,C,饮料,碳酸饮料
5.0,脉动,2017/2/23 16:20,C,饮料,功能饮料
3.5,芬达330ml,2017/2/23 16:27,C,饮料,碳酸饮料
5.0,脉动,2017/2/23 17:09,C,饮料,功能饮料
5.0,脉动,2017/2/23 17:14,C,饮料,功能饮料
5.0,脉动,2017/2/24 13:42,C,饮料,功能饮料
5.0,脉动,2017/2/24 14:59,C,饮料,功能饮料
2.5,维他柠檬茶,2017/2/24 16:02,C,饮料,茶饮料
4.5,40g上好佳田园薯片,2017/2/24 16:18,C,非饮料,膨化食品
3.5,东鹏特饮,2017/2/24 16:18,C,饮料,功能饮料
3.5,伊利优酸乳,2017/2/24 17:12,C,饮料,乳制品
3.0,统一绿茶,2017/2/25 00:14,C,饮料,茶饮料
4.0,统一冰红茶,2017/2/25 10:39,C,饮料,茶饮料
3.0,雪碧最新款,2017/2/25 11:54,C,饮料,碳酸饮料
3.0,芬达330ml,2017/2/25 15:24,C,饮料,碳酸饮料
2.0,5片装益达绿箭口香糖,2017/2/26 01:20,C,非饮料,糖果/巧克力
3.0,统一冰红茶,2017/2/26 01:20,C,饮料,茶饮料
3.0,怡宝,2017/2/26 04:24,C,饮料,水
3.5,统一绿茶,2017/2/26 07:48,C,饮料,茶饮料
4.5,阿萨姆奶茶,2017/2/26 10:14,C,饮料,茶饮料
3.0,怡宝,2017/2/26 14:04,C,饮料,水
3.5,果粒橙,2017/2/26 15:33,C,饮料,果蔬饮料
3.5,果粒橙,2017/2/26 16:56,C,饮料,果蔬饮料
4.0,450ml美汁源果粒橙,2017/2/27 08:58,C,饮料,果蔬饮料
3.0,芬达330ml,2017/2/27 08:58,C,饮料,碳酸饮料
3.0,怡宝,2017/2/27 15:44,C,饮料,水
4.5,阿萨姆奶茶,2017/2/27 16:10,C,饮料,茶饮料
4.5,营养快线,2017/2/27 16:14,C,饮料,乳制品
4.0,果粒橙,2017/2/27 16:18,C,饮料,果蔬饮料
5.0,营养快线,2017/2/27 16:43,C,饮料,乳制品
3.0,怡宝,2017/2/27 17:34,C,饮料,水
3.0,可口可乐最新款,2017/2/27 17:59,C,饮料,碳酸饮料
3.0,怡宝,2017/2/27 19:12,C,饮料,水
3.0,怡宝,2017/2/27 19:14,C,饮料,水
4.5,阿萨姆奶茶,2017/2/27 20:55,C,饮料,茶饮料
3.0,怡宝,2017/2/28 14:55,C,饮料,水
5.0,王老吉（500ml）,2017/2/28 16:48,C,饮料,茶饮料
3.0,怡宝,2017/3/13 22:38,C,饮料,水
4.5,阿萨姆奶茶,2017/3/28 19:56,C,饮料,茶饮料
3.5,丽芝士纳宝帝奶酪威化饼干,2017/3/28 19:56,C,非饮料,饼干糕点
3.0,怡宝,2017/3/28 20:04,C,饮料,水
2.0,145ml旺仔牛奶盒装,2017/3/28 20:05,C,饮料,乳制品
3.5,40g上好佳日式鱼果,2017/3/28 20:05,C,非饮料,膨化食品
4.0,果粒橙,2017/3/28 20:05,C,饮料,果蔬饮料
3.5,可乐可乐,2017/3/28 20:07,C,饮料,碳酸饮料
3.5,伊利优酸乳,2017/3/28 20:07,C,饮料,乳制品
3.5,250ML东鹏特饮,2017/3/28 20:08,C,饮料,功能饮料
3.5,维他原味豆奶,2017/3/28 20:08,C,饮料,植物蛋白
3.0,怡宝,2017/3/28 20:08,C,饮料,水
3.0,怡宝,2017/3/28 20:16,C,饮料,水
2.5,伊利优酸乳,2017/3/28 20:18,C,饮料,乳制品
4.0,果粒橙,2017/3/28 20:21,C,饮料,果蔬饮料
3.5,维他柠檬茶,2017/3/28 20:23,C,饮料,茶饮料
3.0,怡宝,2017/3/28 20:23,C,饮料,水
3.0,百事可乐500ml,2017/3/28 20:27,C,饮料,碳酸饮料
4.0,果粒橙,2017/3/28 20:28,C,饮料,果蔬饮料
4.0,果粒橙,2017/3/28 20:32,C,饮料,果蔬饮料
3.0,怡宝,2017/3/28 20:33,C,饮料,水
3.0,怡宝,2017/3/28 20:38,C,饮料,水
4.0,果粒橙,2017/3/28 20:41,C,饮料,果蔬饮料
5.0,营养快线,2017/3/28 20:45,C,饮料,乳制品
5.0,脉动,2017/3/28 20:47,C,饮料,功能饮料
4.0,王老吉（罐）,2017/3/28 20:50,C,饮料,茶饮料
4.0,王老吉（罐）,2017/3/28 20:54,C,饮料,茶饮料
3.0,怡宝,2017/3/28 20:55,C,饮料,水
3.0,怡宝,2017/3/28 20:56,C,饮料,水
2.0,怡宝纯净水,2017/3/28 20:58,C,饮料,水
3.0,怡宝,2017/3/28 21:02,C,饮料,水
3.0,250ml维他原味豆奶,2017/3/28 21:05,C,饮料,植物蛋白
3.0,怡宝,2017/3/28 21:05,C,饮料,水
3.5,芬达330ml,2017/3/28 21:06,C,饮料,碳酸饮料
3.0,怡宝,2017/3/28 21:08,C,饮料,水
3.0,怡宝,2017/3/28 21:10,C,饮料,水
5.0,阿萨姆奶茶,2017/3/28 21:13,C,饮料,茶饮料
4.0,尖叫,2017/3/28 21:30,C,饮料,功能饮料
3.0,卫龙大面筋,2017/3/28 21:34,C,非饮料,肉干/豆制品/蛋
3.0,怡宝,2017/3/28 22:47,C,饮料,水
1.5,小鱼仔,2017/3/28 23:16,C,非饮料,海味零食
4.5,250ml燕塘红枣牛奶,2017/3/29 01:09,C,饮料,乳制品
4.0,脉动,2017/3/29 01:49,C,饮料,功能饮料
4.5,78g卫龙亲嘴语辣条,2017/3/29 04:53,C,非饮料,肉干/豆制品/蛋
6.5,430g泰奇八宝粥,2017/3/29 05:15,C,非饮料,方便速食
4.5,40g乐事薯片黄瓜味,2017/3/29 08:05,C,非饮料,膨化食品
3.0,怡宝纯净水,2017/3/29 10:00,C,饮料,水
4.5,好吃点,2017/3/29 10:44,C,非饮料,饼干糕点
3.0,统一冰红茶,2017/3/29 10:54,C,饮料,茶饮料
3.0,统一冰红茶,2017/3/29 11:24,C,饮料,茶饮料
4.5,80g香飘飘椰果奶茶麦香味,2017/3/29 12:05,C,饮料,茶饮料
1.0,迷你纸巾,2017/3/29 13:14,C,非饮料,纸巾
4.5,阿萨姆奶茶,2017/3/29 13:18,C,饮料,茶饮料
2.5,冰红茶（罐）,2017/3/29 13:29,C,饮料,茶饮料
3.0,统一绿茶,2017/3/29 13:54,C,饮料,茶饮料
3.0,怡宝,2017/3/29 14:40,C,饮料,水
4.5,阿萨姆奶茶,2017/3/29 15:01,C,饮料,茶饮料
1.0,迷你纸巾,2017/3/29 15:11,C,非饮料,纸巾
4.0,果粒橙,2017/3/29 15:14,C,饮料,果蔬饮料
3.0,维他奶,2017/3/29 15:20,C,饮料,植物蛋白
2.5,伊利优酸乳,2017/3/29 15:25,C,饮料,乳制品
4.5,脉动,2017/3/29 15:28,C,饮料,功能饮料
4.5,85g统一老坛酸菜牛肉面,2017/3/29 15:55,C,非饮料,方便速食
3.0,统一冰红茶,2017/3/29 16:15,C,饮料,茶饮料
3.5,芬达330ml,2017/3/29 16:16,C,饮料,碳酸饮料
3.0,可口可乐最新款,2017/3/29 16:20,C,饮料,碳酸饮料
3.0,怡宝纯净水,2017/3/29 16:52,C,饮料,水
5.0,脉动,2017/3/29 16:59,C,饮料,功能饮料
3.0,雪碧（500ml）,2017/3/29 17:30,C,饮料,碳酸饮料
4.5,营养快线,2017/3/29 17:32,C,饮料,乳制品
6.0,红牛,2017/3/29 17:39,C,饮料,功能饮料
3.0,统一冰红茶,2017/3/29 17:42,C,饮料,茶饮料
3.0,怡宝纯净水,2017/3/29 18:00,C,饮料,水
4.0,王老吉（罐）,2017/3/29 18:18,C,饮料,茶饮料
4.5,脉动,2017/3/29 18:23,C,饮料,功能饮料
4.0,阿萨姆奶茶,2017/3/29 18:37,C,饮料,茶饮料
4.0,王老吉（500ml）,2017/3/29 18:44,C,饮料,茶饮料
3.0,统一冰红茶,2017/3/29 18:48,C,饮料,茶饮料
1.5,小鱼仔,2017/3/29 18:49,C,非饮料,海味零食
4.0,脉动,2017/3/29 18:51,C,饮料,功能饮料
4.0,脉动,2017/3/29 19:02,C,饮料,功能饮料
3.0,统一冰红茶,2017/3/29 19:19,C,饮料,茶饮料
3.5,果粒橙,2017/3/29 19:21,C,饮料,果蔬饮料
3.0,统一绿茶,2017/3/29 19:29,C,饮料,茶饮料
3.5,东鹏特饮,2017/3/29 19:35,C,饮料,功能饮料
4.0,脉动,2017/3/29 19:36,C,饮料,功能饮料
4.5,营养快线,2017/3/29 19:43,C,饮料,乳制品
3.0,雪碧最新款,2017/3/29 19:45,C,饮料,碳酸饮料
3.0,雪碧最新款,2017/3/29 19:49,C,饮料,碳酸饮料
5.0,小茗同学,2017/3/29 19:52,C,饮料,茶饮料
2.0,怡宝纯净水,2017/3/29 19:55,C,饮料,水
3.0,统一绿茶,2017/3/29 20:05,C,饮料,茶饮料
2.0,雪力矿泉水,2017/3/29 20:15,C,饮料,水
3.0,可口可乐330ml,2017/3/29 20:17,C,饮料,碳酸饮料
3.0,美年达（罐）,2017/3/29 20:24,C,饮料,碳酸饮料
3.0,雪碧最新款,2017/3/29 20:26,C,饮料,碳酸饮料
3.0,可口可乐（500ml）,2017/3/29 20:27,C,饮料,碳酸饮料
3.5,东鹏特饮,2017/3/29 20:33,C,饮料,功能饮料
10.0,口味王槟榔（绿）,2017/3/29 20:44,C,非饮料,蜜饯/果干
3.0,250ml维他奶低糖原味,2017/3/29 20:53,C,饮料,植物蛋白
3.5,东鹏特饮,2017/3/29 20:53,C,饮料,功能饮料
2.0,鸭翅,2017/3/29 21:26,C,非饮料,肉干/豆制品/蛋
6.0,红牛,2017/3/29 21:47,C,饮料,功能饮料
6.0,红牛,2017/3/29 21:56,C,饮料,功能饮料
1.0,好吃点小饼干,2017/3/29 22:22,C,非饮料,饼干糕点
4.0,脉动,2017/3/29 22:24,C,饮料,功能饮料
5.0,110g顺宝九制话梅,2017/3/29 22:54,C,非饮料,蜜饯/果干
1.0,好吃点小饼干,2017/3/30 00:08,C,非饮料,饼干糕点
3.0,维他奶,2017/3/30 00:38,C,饮料,植物蛋白
3.0,可口可乐330ml,2017/3/30 01:05,C,饮料,碳酸饮料
2.5,冰红茶（罐）,2017/3/30 01:07,C,饮料,茶饮料
3.5,东鹏特饮,2017/3/30 02:04,C,饮料,功能饮料
4.0,银鹭八宝粥,2017/3/30 02:38,C,饮料,方便速食
3.0,维他柠檬茶,2017/3/30 04:13,C,饮料,茶饮料
3.0,维他柠檬茶,2017/3/30 05:40,C,饮料,茶饮料
5.5,85g统一老坛酸菜牛肉面,2017/3/30 09:00,C,非饮料,方便速食
4.0,55g奥利奥原味夹心饼干,2017/3/30 09:39,C,非饮料,饼干糕点
3.5,冰糖雪梨,2017/3/30 09:46,C,饮料,果蔬饮料
12.0,250ml维他椰子植物蛋白饮料,2017/3/30 12:01,C,饮料,植物蛋白
6.5,430g泰奇八宝粥,2017/3/30 13:15,C,非饮料,方便速食
3.0,统一冰红茶,2017/3/30 14:41,C,饮料,茶饮料
3.5,冰糖雪梨,2017/3/30 14:42,C,饮料,果蔬饮料
3.0,维他柠檬茶,2017/3/30 15:01,C,饮料,茶饮料
3.5,东鹏特饮,2017/3/30 15:16,C,饮料,功能饮料
6.0,红牛,2017/3/30 15:21,C,饮料,功能饮料
3.0,茉莉蜜茶,2017/3/30 15:32,C,饮料,茶饮料
5.0,脉动,2017/3/30 15:46,C,饮料,功能饮料
4.0,王老吉（罐）,2017/3/30 15:47,C,饮料,茶饮料
1.2,手撕素肉排,2017/3/30 15:55,C,非饮料,肉干/豆制品/蛋
4.0,营养快线,2017/3/30 16:52,C,饮料,乳制品
3.0,卫龙大面筋,2017/3/30 16:54,C,非饮料,肉干/豆制品/蛋
2.0,鸡爪,2017/3/30 16:55,C,非饮料,肉干/豆制品/蛋
3.0,怡宝纯净水,2017/3/30 16:58,C,饮料,水
3.0,卫龙大面筋,2017/3/30 16:59,C,非饮料,肉干/豆制品/蛋
4.0,营养快线,2017/3/30 17:05,C,饮料,乳制品
2.0,怡宝纯净水,2017/3/30 17:27,C,饮料,水
3.0,怡宝纯净水,2017/3/30 17:35,C,饮料,水
4.0,尖叫,2017/3/30 17:37,C,饮料,功能饮料
2.0,怡宝纯净水,2017/3/30 17:39,C,饮料,水
3.0,雪碧最新款,2017/3/30 17:43,C,饮料,碳酸饮料
4.0,银鹭八宝粥,2017/3/30 17:45,C,饮料,方便速食
3.0,统一冰红茶,2017/3/30 17:51,C,饮料,茶饮料
3.0,印尼芝士威化饼干,2017/3/30 18:10,C,非饮料,饼干糕点
3.0,卫龙大面筋,2017/3/30 18:18,C,非饮料,肉干/豆制品/蛋
3.0,怡宝纯净水,2017/3/30 18:20,C,饮料,水
3.5,东鹏特饮,2017/3/30 18:21,C,饮料,功能饮料
4.0,阿萨姆奶茶,2017/3/30 18:24,C,饮料,茶饮料
4.5,脉动,2017/3/30 18:25,C,饮料,功能饮料
3.0,茉莉蜜茶,2017/3/30 18:28,C,饮料,茶饮料
3.0,统一绿茶,2017/3/30 18:31,C,饮料,茶饮料
3.0,统一冰红茶,2017/3/30 18:41,C,饮料,茶饮料
3.0,卫龙大面筋,2017/3/30 18:45,C,非饮料,肉干/豆制品/蛋
3.0,13g无穷烤鸡小腿蜂蜜味,2017/3/30 18:46,C,非饮料,肉干/豆制品/蛋
3.0,怡宝纯净水,2017/3/30 18:46,C,饮料,水
4.5,乐虎,2017/3/30 18:48,C,饮料,功能饮料
4.0,尖叫,2017/3/30 18:54,C,饮料,功能饮料
1.5,香脆肠,2017/3/30 18:59,C,非饮料,肉干/豆制品/蛋
1.5,香脆肠,2017/3/30 19:06,C,非饮料,肉干/豆制品/蛋
1.5,香脆肠,2017/3/30 19:07,C,非饮料,肉干/豆制品/蛋
4.0,脉动,2017/3/30 19:13,C,饮料,功能饮料
4.5,椰树牌椰汁,2017/3/30 19:18,C,饮料,植物蛋白
4.0,王老吉（罐）,2017/3/30 19:19,C,饮料,茶饮料
1.5,香脆肠,2017/3/30 19:34,C,非饮料,肉干/豆制品/蛋
1.5,小鱼仔,2017/3/30 19:37,C,非饮料,海味零食
1.5,小鱼仔,2017/3/30 19:38,C,非饮料,海味零食
3.0,卫龙大面筋,2017/3/30 19:52,C,非饮料,肉干/豆制品/蛋
3.5,250ml燕塘甜牛奶,2017/3/30 20:03,C,饮料,乳制品
5.0,王老吉（500ml）,2017/3/30 20:03,C,饮料,茶饮料
2.0,145ml旺仔牛奶盒装,2017/3/30 20:07,C,饮料,乳制品
4.0,果粒橙,2017/3/30 20:07,C,饮料,果蔬饮料
4.0,统一冰红茶,2017/3/30 20:08,C,饮料,茶饮料
3.0,怡宝纯净水,2017/3/30 20:09,C,饮料,水
3.0,芬达330ml,2017/3/30 20:11,C,饮料,碳酸饮料
3.0,芬达330ml,2017/3/30 20:12,C,饮料,碳酸饮料
2.0,怡宝纯净水,2017/3/30 20:14,C,饮料,水
1.2,康师傅矿泉水,2017/3/30 20:28,C,饮料,水
4.5,椰树牌椰汁,2017/3/30 20:29,C,饮料,植物蛋白
4.0,王老吉（500ml）,2017/3/30 20:31,C,饮料,茶饮料
4.0,脉动,2017/3/30 20:32,C,饮料,功能饮料
4.5,椰树牌椰汁,2017/3/30 20:40,C,饮料,植物蛋白
2.0,怡宝纯净水,2017/3/30 20:43,C,饮料,水
1.0,好吃点小饼干,2017/3/30 20:48,C,非饮料,饼干糕点
4.5,椰树牌椰汁,2017/3/30 20:49,C,饮料,植物蛋白
3.0,茉莉蜜茶,2017/3/30 20:54,C,饮料,茶饮料
3.0,茉莉蜜茶,2017/3/30 20:57,C,饮料,茶饮料
3.5,东鹏特饮,2017/3/30 21:02,C,饮料,功能饮料
3.5,东鹏特饮,2017/3/30 21:04,C,饮料,功能饮料
2.0,鸭翅,2017/3/30 21:07,C,非饮料,肉干/豆制品/蛋
3.0,茉莉蜜茶,2017/3/30 21:09,C,饮料,茶饮料
2.0,鸭翅,2017/3/30 21:17,C,非饮料,肉干/豆制品/蛋
3.0,可口可乐最新款,2017/3/30 21:18,C,饮料,碳酸饮料
6.5,250ml红牛,2017/3/30 21:28,C,饮料,功能饮料
3.5,维他原味豆奶,2017/3/30 21:28,C,饮料,植物蛋白
3.5,雪碧330ml,2017/3/30 21:28,C,饮料,碳酸饮料
5.0,480ml小茗同学冷泡青柠红茶,2017/3/30 21:30,C,饮料,茶饮料
2.5,30g无穷农场盐_鸡蛋,2017/3/30 21:31,C,非饮料,肉干/豆制品/蛋
3.5,芬达330ml,2017/3/30 21:31,C,饮料,碳酸饮料
5.0,阿萨姆奶茶,2017/3/30 21:43,C,饮料,茶饮料
6.0,86g合味道海鲜风味,2017/3/30 21:45,C,非饮料,方便速食
4.0,王老吉（罐）,2017/3/30 21:54,C,饮料,茶饮料
4.5,250ml燕塘原味酸奶,2017/3/30 22:05,C,饮料,乳制品
4.5,78g卫龙亲嘴语辣条,2017/3/30 22:35,C,非饮料,肉干/豆制品/蛋
3.5,250ml燕塘甜牛奶,2017/3/31 00:18,C,饮料,乳制品
4.5,600ml脉动青柠,2017/3/31 00:18,C,饮料,功能饮料
4.0,果粒橙,2017/3/31 00:18,C,饮料,果蔬饮料
1.6,20g咪咪虾条马来西亚风味,2017/3/31 00:22,C,非饮料,膨化食品
3.5,可乐可乐,2017/3/31 00:22,C,饮料,碳酸饮料
4.0,统一冰红茶,2017/3/31 00:22,C,饮料,茶饮料
3.0,统一绿茶,2017/3/31 00:24,C,饮料,茶饮料
3.5,芬达330ml,2017/3/31 05:31,C,饮料,碳酸饮料
3.5,维他原味豆奶,2017/3/31 05:31,C,饮料,植物蛋白
3.5,统一绿茶,2017/3/31 08:04,C,饮料,茶饮料
1.0,康师傅矿泉水,2017/3/31 09:18,C,饮料,水
5.0,脉动,2017/3/31 09:44,C,饮料,功能饮料
4.0,王老吉（500ml）,2017/3/31 10:00,C,饮料,茶饮料
5.0,营养快线,2017/3/31 10:02,C,饮料,乳制品
