金额,商品,支付时间,地点,商品大类,商品二级类
3.0,统一冰红茶,2017/2/5 15:55,A,饮料,茶饮料
2.0,怡宝,2017/2/5 16:31,A,饮料,水
2.0,怡宝,2017/2/5 16:59,A,饮料,水
3.0,统一冰红茶,2017/2/5 17:42,A,饮料,茶饮料
4.0,阿萨姆奶茶,2017/2/5 18:18,A,饮料,茶饮料
3.5,东鹏特饮,2017/2/7 09:02,A,饮料,功能饮料
3.5,东鹏特饮,2017/2/7 12:09,A,饮料,功能饮料
3.0,雪碧330ml,2017/2/7 20:37,A,饮料,碳酸饮料
3.0,冰糖雪梨,2017/2/7 21:01,A,饮料,果蔬饮料
3.0,可口可乐（500ml）,2017/2/8 09:17,A,饮料,碳酸饮料
2.0,怡宝纯净水,2017/2/8 15:01,A,饮料,水
3.0,果粒橙,2017/2/8 16:09,A,饮料,果蔬饮料
4.0,阿萨姆奶茶,2017/2/9 07:24,A,饮料,茶饮料
4.0,阿萨姆奶茶,2017/2/9 08:51,A,饮料,茶饮料
3.5,冰糖雪梨,2017/2/10 11:32,A,饮料,果蔬饮料
2.0,怡宝,2017/2/10 15:55,A,饮料,水
2.0,怡宝,2017/2/12 10:27,A,饮料,水
3.0,可口可乐330ml,2017/2/15 15:18,A,饮料,碳酸饮料
3.5,东鹏特饮,2017/2/15 16:27,A,饮料,功能饮料
4.0,营养快线,2017/2/16 03:00,A,饮料,乳制品
3.5,东鹏特饮,2017/2/16 10:21,A,饮料,功能饮料
3.0,熊字饼,2017/2/16 10:56,A,非饮料,饼干糕点
2.0,雪力矿泉水,2017/2/16 17:13,A,饮料,水
2.5,伊利优酸乳,2017/2/16 17:59,A,饮料,乳制品
10.0,湘潭铺子(羽泉版),2017/2/17 15:58,A,非饮料,蜜饯/果干
2.0,香脆肠,2017/2/17 17:16,A,非饮料,肉干/豆制品/蛋
4.5,脉动,2017/2/18 09:17,A,饮料,功能饮料
3.0,统一冰红茶,2017/2/18 12:17,A,饮料,茶饮料
3.0,果粒橙,2017/2/18 14:07,A,饮料,果蔬饮料
3.0,果粒橙,2017/2/18 14:45,A,饮料,果蔬饮料
3.5,东鹏特饮,2017/2/18 19:15,A,饮料,功能饮料
3.0,统一冰红茶,2017/2/18 21:14,A,饮料,茶饮料
3.0,统一绿茶,2017/2/18 23:16,A,饮料,茶饮料
3.5,统一绿茶,2017/2/19 08:15,A,饮料,茶饮料
4.5,脉动,2017/2/19 13:01,A,饮料,功能饮料
2.5,怡宝纯净水,2017/2/19 13:42,A,饮料,水
10.0,口味王槟榔（绿）,2017/2/19 14:39,A,非饮料,蜜饯/果干
4.0,银鹭八宝粥,2017/2/19 16:44,A,饮料,方便速食
3.0,统一冰红茶,2017/2/20 09:07,A,饮料,茶饮料
4.0,脉动,2017/2/20 10:26,A,饮料,功能饮料
3.0,统一冰红茶,2017/2/20 20:21,A,饮料,茶饮料
1.0,香豆干,2017/2/21 01:58,A,非饮料,肉干/豆制品/蛋
3.0,统一冰红茶,2017/2/21 09:12,A,饮料,茶饮料
3.0,统一冰红茶,2017/2/21 12:56,A,饮料,茶饮料
3.0,统一冰红茶,2017/2/22 12:15,A,饮料,茶饮料
4.0,营养快线,2017/2/22 14:35,A,饮料,乳制品
4.0,乐虎（380ml）,2017/2/22 16:11,A,饮料,功能饮料
4.0,王老吉（罐）,2017/2/22 17:38,A,饮料,茶饮料
3.0,维他柠檬茶,2017/2/23 14:55,A,饮料,茶饮料
3.0,维他柠檬茶,2017/2/23 15:22,A,饮料,茶饮料
2.5,维他柠檬茶,2017/2/23 16:12,A,饮料,茶饮料
3.0,果粒橙,2017/2/23 16:20,A,饮料,果蔬饮料
3.5,王老吉（罐）,2017/2/23 17:14,A,饮料,茶饮料
4.0,营养快线,2017/2/24 02:45,A,饮料,乳制品
1.0,香豆干,2017/2/24 09:51,A,非饮料,肉干/豆制品/蛋
4.0,脉动,2017/2/24 11:22,A,饮料,功能饮料
3.0,果粒橙,2017/2/24 16:02,A,饮料,果蔬饮料
3.0,卫龙大面筋,2017/2/24 16:18,A,非饮料,肉干/豆制品/蛋
2.0,鸡爪,2017/2/24 17:15,A,非饮料,肉干/豆制品/蛋
2.5,伊利优酸乳,2017/2/24 17:29,A,饮料,乳制品
2.5,可口可乐330ml,2017/2/25 08:32,A,饮料,碳酸饮料
4.0,脉动,2017/2/25 13:35,A,饮料,功能饮料
3.0,卫龙大面筋,2017/2/26 18:27,A,非饮料,肉干/豆制品/蛋
3.0,卫龙大面筋,2017/2/27 01:44,A,非饮料,肉干/豆制品/蛋
4.0,营养快线,2017/2/27 08:58,A,饮料,乳制品
4.0,银鹭八宝粥,2017/2/27 11:56,A,饮料,方便速食
3.0,雪碧（500ml）,2017/2/27 12:19,A,饮料,碳酸饮料
4.5,椰树牌椰汁,2017/2/27 13:44,A,饮料,植物蛋白
4.0,王老吉（500ml）,2017/2/27 14:38,A,饮料,茶饮料
2.0,怡宝,2017/2/27 16:12,A,饮料,水
4.0,脉动,2017/2/28 11:37,A,饮料,功能饮料
3.0,可口可乐最新款,2017/2/28 14:35,A,饮料,碳酸饮料
1.0,香豆干,2017/3/1 21:38,A,非饮料,肉干/豆制品/蛋
2.5,30g无穷农场盐_鸡蛋,2017/3/28 20:15,A,非饮料,肉干/豆制品/蛋
2.5,雪碧330ml,2017/3/28 20:22,A,饮料,碳酸饮料
2.0,怡宝纯净水,2017/3/28 20:25,A,饮料,水
2.5,伊利优酸乳,2017/3/28 20:50,A,饮料,乳制品
3.0,250ml维他原味豆奶,2017/3/28 21:07,A,饮料,植物蛋白
3.5,东鹏特饮,2017/3/28 21:14,A,饮料,功能饮料
3.0,雪碧（500ml）,2017/3/28 21:21,A,饮料,碳酸饮料
3.5,东鹏特饮,2017/3/28 21:31,A,饮料,功能饮料
2.0,怡宝,2017/3/28 21:46,A,饮料,水
4.0,营养快线,2017/3/28 22:07,A,饮料,乳制品
2.0,鸭翅,2017/3/28 22:08,A,非饮料,肉干/豆制品/蛋
4.0,王老吉（500ml）,2017/3/28 22:09,A,饮料,茶饮料
4.5,营养快线,2017/3/28 22:21,A,饮料,乳制品
3.5,东鹏特饮,2017/3/28 22:47,A,饮料,功能饮料
3.5,东鹏特饮,2017/3/28 23:00,A,饮料,功能饮料
4.0,阿萨姆奶茶,2017/3/28 23:33,A,饮料,茶饮料
4.0,王老吉（500ml）,2017/3/28 23:58,A,饮料,茶饮料
3.0,统一绿茶,2017/3/28 23:59,A,饮料,茶饮料
2.0,怡宝纯净水,2017/3/29 01:50,A,饮料,水
5.0,110g顺宝九制话梅,2017/3/29 02:12,A,非饮料,蜜饯/果干
5.0,110g顺宝九制话梅,2017/3/29 02:49,A,非饮料,蜜饯/果干
4.0,银鹭八宝粥,2017/3/29 03:01,A,饮料,方便速食
3.5,东鹏特饮,2017/3/29 03:18,A,饮料,功能饮料
3.0,250ml维他原味豆奶,2017/3/29 04:52,A,饮料,植物蛋白
4.0,阿萨姆奶茶,2017/3/29 04:52,A,饮料,茶饮料
3.0,600ml可口可乐,2017/3/29 04:54,A,饮料,碳酸饮料
3.0,卫龙大面筋,2017/3/29 04:54,A,非饮料,肉干/豆制品/蛋
3.0,250ml维他原味豆奶,2017/3/29 05:07,A,饮料,植物蛋白
3.0,熊字饼,2017/3/29 05:07,A,非饮料,饼干糕点
1.0,香豆干,2017/3/29 07:07,A,非饮料,肉干/豆制品/蛋
2.0,85g新麦潮北海道吐司,2017/3/29 07:57,A,非饮料,饼干糕点
3.0,250ml维他奶巧克力味,2017/3/29 08:11,A,饮料,植物蛋白
4.0,20g马来西亚风味咪咪蟹味粒0219,2017/3/29 08:12,A,非饮料,膨化食品
5.5,统一来一桶香辣老坛酸菜牛肉面,2017/3/29 08:39,A,非饮料,方便速食
1.5,卫龙亲嘴烧红烧牛肉味,2017/3/29 08:56,A,非饮料,肉干/豆制品/蛋
1.8,32g卫龙亲嘴烧红烧牛肉味,2017/3/29 09:12,A,非饮料,肉干/豆制品/蛋
2.0,怡宝纯净水,2017/3/29 09:54,A,饮料,水
3.0,70g乖媳妇野山泡椒凤爪,2017/3/29 09:55,A,非饮料,肉干/豆制品/蛋
3.0,果粒橙,2017/3/29 10:00,A,饮料,果蔬饮料
4.0,营养快线,2017/3/29 10:03,A,饮料,乳制品
1.5,香豆干,2017/3/29 10:05,A,非饮料,肉干/豆制品/蛋
2.0,鸭翅,2017/3/29 10:24,A,非饮料,肉干/豆制品/蛋
4.0,营养快线,2017/3/29 10:26,A,饮料,乳制品
1.5,小鱼仔,2017/3/29 11:53,A,非饮料,海味零食
3.0,40g双汇玉米热狗肠,2017/3/29 12:02,A,非饮料,肉干/豆制品/蛋
8.0,越南LIPO奶味面包干100g,2017/3/29 12:21,A,非饮料,饼干糕点
1.0,手撕素肉排,2017/3/29 12:35,A,非饮料,肉干/豆制品/蛋
4.0,阿萨姆奶茶,2017/3/29 13:00,A,饮料,茶饮料
5.5,268ml雀巢咖啡丝滑拿铁,2017/3/29 13:03,A,饮料,咖啡
3.5,东鹏特饮,2017/3/29 13:14,A,饮料,功能饮料
3.5,东鹏特饮,2017/3/29 13:18,A,饮料,功能饮料
3.0,卫龙大面筋,2017/3/29 13:19,A,非饮料,肉干/豆制品/蛋
1.5,鸭翅,2017/3/29 13:21,A,非饮料,肉干/豆制品/蛋
3.0,雪碧（500ml）,2017/3/29 13:56,A,饮料,碳酸饮料
3.0,雪碧（500ml）,2017/3/29 13:58,A,饮料,碳酸饮料
11.8,37.5g费列罗榛果威化巧克力3颗,2017/3/29 14:02,A,非饮料,糖果/巧克力
3.0,可口可乐（500ml）,2017/3/29 14:10,A,饮料,碳酸饮料
2.5,雪碧330ml,2017/3/29 15:02,A,饮料,碳酸饮料
2.0,怡宝纯净水,2017/3/29 15:11,A,饮料,水
1.0,手撕素肉排,2017/3/29 15:18,A,非饮料,肉干/豆制品/蛋
3.0,卫龙大面筋,2017/3/29 15:36,A,非饮料,肉干/豆制品/蛋
2.0,怡宝纯净水,2017/3/29 16:05,A,饮料,水
3.0,可口可乐最新款,2017/3/29 16:42,A,饮料,碳酸饮料
2.5,芬达330ml,2017/3/29 17:25,A,饮料,碳酸饮料
4.5,250ml燕塘红枣牛奶,2017/3/29 17:33,A,饮料,乳制品
4.0,银鹭八宝粥,2017/3/29 17:34,A,饮料,方便速食
2.5,雪碧330ml,2017/3/29 17:40,A,饮料,碳酸饮料
3.0,茉莉蜜茶,2017/3/29 17:43,A,饮料,茶饮料
3.0,雪碧（500ml）,2017/3/29 17:53,A,饮料,碳酸饮料
3.0,雪碧（500ml）,2017/3/29 17:54,A,饮料,碳酸饮料
4.0,脉动,2017/3/29 17:57,A,饮料,功能饮料
4.0,营养快线,2017/3/29 18:22,A,饮料,乳制品
3.0,伊利纯牛奶,2017/3/29 18:23,A,饮料,乳制品
1.0,香豆干,2017/3/29 18:24,A,非饮料,肉干/豆制品/蛋
4.5,250ml燕塘甜牛奶,2017/3/29 18:25,A,饮料,乳制品
2.0,鸭翅,2017/3/29 18:29,A,非饮料,肉干/豆制品/蛋
1.5,香豆干,2017/3/29 18:30,A,非饮料,肉干/豆制品/蛋
3.0,雪碧（500ml）,2017/3/29 18:33,A,饮料,碳酸饮料
4.0,阿萨姆奶茶,2017/3/29 18:50,A,饮料,茶饮料
2.5,百事可乐330ml,2017/3/29 18:55,A,饮料,碳酸饮料
3.0,卫龙大面筋,2017/3/29 18:57,A,非饮料,肉干/豆制品/蛋
3.0,可口可乐（500ml）,2017/3/29 19:04,A,饮料,碳酸饮料
2.5,百事可乐330ml,2017/3/29 19:06,A,饮料,碳酸饮料
2.0,怡宝纯净水,2017/3/29 19:18,A,饮料,水
3.0,卫龙大面筋,2017/3/29 19:20,A,非饮料,肉干/豆制品/蛋
3.0,统一冰红茶,2017/3/29 19:22,A,饮料,茶饮料
3.0,统一冰红茶,2017/3/29 19:27,A,饮料,茶饮料
4.5,椰树牌椰汁,2017/3/29 19:30,A,饮料,植物蛋白
2.0,怡宝纯净水,2017/3/29 19:31,A,饮料,水
1.0,好吃点小饼干,2017/3/29 19:37,A,非饮料,饼干糕点
3.0,统一冰红茶,2017/3/29 19:39,A,饮料,茶饮料
3.5,东鹏特饮,2017/3/29 19:42,A,饮料,功能饮料
1.5,鸭翅,2017/3/29 19:43,A,非饮料,肉干/豆制品/蛋
2.5,雪碧330ml,2017/3/29 19:50,A,饮料,碳酸饮料
3.0,卫龙大面筋,2017/3/29 19:58,A,非饮料,肉干/豆制品/蛋
3.5,冰糖雪梨,2017/3/29 20:07,A,饮料,果蔬饮料
3.5,维他柠檬茶,2017/3/29 20:07,A,饮料,茶饮料
4.5,阿萨姆奶茶,2017/3/29 20:10,A,饮料,茶饮料
3.5,东鹏特饮,2017/3/29 20:14,A,饮料,功能饮料
3.5,东鹏特饮,2017/3/29 20:16,A,饮料,功能饮料
3.0,美年达（罐）,2017/3/29 20:21,A,饮料,碳酸饮料
3.0,伊利纯牛奶,2017/3/29 20:26,A,饮料,乳制品
4.0,阿萨姆煎茶奶绿,2017/3/29 20:29,A,饮料,茶饮料
3.0,统一冰红茶,2017/3/29 20:36,A,饮料,茶饮料
2.0,怡宝纯净水,2017/3/29 20:39,A,饮料,水
3.0,维他柠檬茶,2017/3/29 20:40,A,饮料,茶饮料
4.0,脉动,2017/3/29 20:52,A,饮料,功能饮料
3.0,13g无穷烤鸡小腿蜂蜜味,2017/3/29 20:53,A,非饮料,肉干/豆制品/蛋
3.0,雪碧330ml,2017/3/29 20:53,A,饮料,碳酸饮料
3.5,40g上好佳日式鱼果,2017/3/29 21:09,A,非饮料,膨化食品
3.5,东鹏特饮,2017/3/29 21:09,A,饮料,功能饮料
1.5,香豆干,2017/3/29 21:14,A,非饮料,肉干/豆制品/蛋
5.5,268ml雀巢咖啡丝滑拿铁,2017/3/29 21:17,A,饮料,咖啡
4.0,王老吉（500ml）,2017/3/29 21:25,A,饮料,茶饮料
2.0,怡宝纯净水,2017/3/29 21:26,A,饮料,水
4.0,营养快线,2017/3/29 22:15,A,饮料,乳制品
4.5,78g卫龙亲嘴语辣条,2017/3/29 22:50,A,非饮料,肉干/豆制品/蛋
3.0,可口可乐330ml,2017/3/30 00:39,A,饮料,碳酸饮料
0.8,20g咪咪虾条马来西亚风味,2017/3/30 03:01,A,非饮料,膨化食品
3.0,12g劲仔小鱼麻辣味,2017/3/30 07:40,A,非饮料,肉干/豆制品/蛋
1.8,32g卫龙亲嘴烧红烧牛肉味,2017/3/30 07:56,A,非饮料,肉干/豆制品/蛋
4.0,尖叫,2017/3/30 08:38,A,饮料,功能饮料
4.0,尖叫,2017/3/30 09:26,A,饮料,功能饮料
1.5,12g劲仔小鱼麻辣味,2017/3/30 09:35,A,非饮料,肉干/豆制品/蛋
1.8,32g卫龙亲嘴烧红烧牛肉味,2017/3/30 09:36,A,非饮料,肉干/豆制品/蛋
1.5,香豆干,2017/3/30 10:04,A,非饮料,肉干/豆制品/蛋
1.5,45g双汇泡面拍挡,2017/3/30 10:13,A,非饮料,肉干/豆制品/蛋
5.0,好吃点,2017/3/30 10:16,A,非饮料,饼干糕点
3.0,可口可乐最新款,2017/3/30 10:20,A,饮料,碳酸饮料
4.0,威化饼干,2017/3/30 10:46,A,非饮料,饼干糕点
1.8,32g卫龙亲嘴烧红烧牛肉味,2017/3/30 10:58,A,非饮料,肉干/豆制品/蛋
4.5,脉动,2017/3/30 12:07,A,饮料,功能饮料
2.0,85g新麦潮北海道吐司,2017/3/30 13:19,A,非饮料,饼干糕点
4.5,250ml燕塘甜牛奶,2017/3/30 13:25,A,饮料,乳制品
3.0,70g乖媳妇野山泡椒凤爪,2017/3/30 13:59,A,非饮料,肉干/豆制品/蛋
10.0,225g味之不规则饼干芝士味,2017/3/30 14:00,A,非饮料,饼干糕点
5.0,500ml统一阿萨姆奶茶,2017/3/30 14:06,A,饮料,茶饮料
3.0,统一冰红茶,2017/3/30 14:40,A,饮料,茶饮料
1.8,32g卫龙亲嘴烧,2017/3/30 14:50,A,非饮料,肉干/豆制品/蛋
2.0,怡宝纯净水,2017/3/30 14:52,A,饮料,水
1.5,鸭翅,2017/3/30 15:34,A,非饮料,肉干/豆制品/蛋
3.0,维他奶,2017/3/30 15:35,A,饮料,植物蛋白
3.5,东鹏特饮,2017/3/30 15:50,A,饮料,功能饮料
3.5,70g乖媳妇野山泡椒凤爪,2017/3/30 16:01,A,非饮料,肉干/豆制品/蛋
4.5,50g上好佳日式鱼果,2017/3/30 16:07,A,非饮料,膨化食品
15.0,口味王槟榔（红）,2017/3/30 16:14,A,非饮料,蜜饯/果干
4.5,好吃点,2017/3/30 16:58,A,非饮料,饼干糕点
2.0,怡宝纯净水,2017/3/30 17:07,A,饮料,水
3.0,雪碧（500ml）,2017/3/30 17:30,A,饮料,碳酸饮料
3.0,13g无穷烤鸡小腿蜂蜜味,2017/3/30 17:34,A,非饮料,肉干/豆制品/蛋
3.0,雪碧330ml,2017/3/30 17:35,A,饮料,碳酸饮料
2.0,怡宝纯净水,2017/3/30 17:42,A,饮料,水
1.8,32g卫龙亲嘴烧红烧牛肉味,2017/3/30 17:47,A,非饮料,肉干/豆制品/蛋
3.0,可口可乐最新款,2017/3/30 17:48,A,饮料,碳酸饮料
2.5,雪碧330ml,2017/3/30 17:53,A,饮料,碳酸饮料
3.0,250ml维他柠檬茶,2017/3/30 17:59,A,饮料,茶饮料
2.0,伊利优酸乳,2017/3/30 18:08,A,饮料,乳制品
1.5,小鱼仔,2017/3/30 18:09,A,非饮料,海味零食
2.8,旺仔牛奶,2017/3/30 18:17,A,饮料,乳制品
3.0,维他柠檬茶,2017/3/30 18:32,A,饮料,茶饮料
3.0,卫龙大面筋,2017/3/30 18:47,A,非饮料,肉干/豆制品/蛋
6.0,红牛,2017/3/30 18:48,A,饮料,功能饮料
4.0,王老吉（500ml）,2017/3/30 19:12,A,饮料,茶饮料
3.0,茉莉蜜茶,2017/3/30 19:14,A,饮料,茶饮料
3.0,伊利纯牛奶,2017/3/30 19:39,A,饮料,乳制品
3.5,东鹏特饮,2017/3/30 19:40,A,饮料,功能饮料
3.0,统一冰红茶,2017/3/30 19:43,A,饮料,茶饮料
2.0,怡宝纯净水,2017/3/30 19:44,A,饮料,水
3.5,东鹏特饮,2017/3/30 19:52,A,饮料,功能饮料
4.0,阿萨姆煎茶奶绿,2017/3/30 19:56,A,饮料,茶饮料
3.5,东鹏特饮,2017/3/30 19:58,A,饮料,功能饮料
3.0,百事可乐500ml,2017/3/30 20:09,A,饮料,碳酸饮料
2.0,康师傅矿泉水,2017/3/30 20:10,A,饮料,水
1.8,32g卫龙亲嘴烧,2017/3/30 20:11,A,非饮料,肉干/豆制品/蛋
6.5,430g泰奇八宝粥,2017/3/30 20:11,A,非饮料,方便速食
1.0,香豆干,2017/3/30 20:11,A,非饮料,肉干/豆制品/蛋
3.0,统一绿茶,2017/3/30 20:15,A,饮料,茶饮料
4.0,阿萨姆奶茶,2017/3/30 20:18,A,饮料,茶饮料
4.0,银鹭八宝粥,2017/3/30 20:30,A,饮料,方便速食
11.8,37.5g费列罗榛果威化巧克力3颗,2017/3/30 20:36,A,非饮料,糖果/巧克力
1.0,康师傅矿泉水,2017/3/30 20:50,A,饮料,水
3.5,王老吉（罐）,2017/3/30 20:52,A,饮料,茶饮料
3.0,卫龙大面筋,2017/3/30 21:01,A,非饮料,肉干/豆制品/蛋
3.0,统一绿茶,2017/3/30 21:05,A,饮料,茶饮料
1.5,40g双汇玉米热狗肠,2017/3/30 21:08,A,非饮料,肉干/豆制品/蛋
3.0,统一绿茶,2017/3/30 21:10,A,饮料,茶饮料
3.0,卫龙大面筋,2017/3/30 21:11,A,非饮料,肉干/豆制品/蛋
1.5,40g双汇玉米热狗肠,2017/3/30 21:12,A,非饮料,肉干/豆制品/蛋
6.5,430g泰奇八宝粥,2017/3/30 21:12,A,非饮料,方便速食
6.0,红牛,2017/3/30 21:12,A,饮料,功能饮料
6.0,红牛,2017/3/30 21:13,A,饮料,功能饮料
3.5,东鹏特饮,2017/3/30 21:17,A,饮料,功能饮料
4.0,脉动,2017/3/30 21:19,A,饮料,功能饮料
2.0,鸭翅,2017/3/30 21:22,A,非饮料,肉干/豆制品/蛋
1.5,香脆肠,2017/3/30 21:34,A,非饮料,肉干/豆制品/蛋
3.5,东鹏特饮,2017/3/30 21:36,A,饮料,功能饮料
3.0,70g乖媳妇野山泡椒凤爪,2017/3/30 21:49,A,非饮料,肉干/豆制品/蛋
1.8,32g卫龙亲嘴烧,2017/3/30 21:56,A,非饮料,肉干/豆制品/蛋
3.0,250ml维他柠檬茶,2017/3/30 22:04,A,饮料,茶饮料
4.0,银鹭八宝粥,2017/3/30 22:07,A,饮料,方便速食
1.5,小鱼仔,2017/3/30 22:09,A,非饮料,海味零食
3.5,东鹏特饮,2017/3/30 22:40,A,饮料,功能饮料
2.0,85g新麦潮北海道吐司,2017/3/30 23:12,A,非饮料,饼干糕点
4.0,250ml维他椰子植物蛋白饮料9374,2017/3/31 00:21,A,饮料,植物蛋白
3.0,果粒橙,2017/3/31 01:15,A,饮料,果蔬饮料
25.0,芙蓉王,2017/3/31 01:16,A,非饮料,香烟
4.0,阿萨姆奶茶,2017/3/31 01:17,A,饮料,茶饮料
3.5,维他柠檬茶,2017/3/31 01:17,A,饮料,茶饮料
6.5,250ml红牛,2017/3/31 01:36,A,饮料,功能饮料
4.0,阿萨姆奶茶,2017/3/31 02:10,A,饮料,茶饮料
15.0,红利群（硬）,2017/3/31 02:39,A,非饮料,香烟
4.0,150g健能酸奶原味,2017/3/31 02:45,A,饮料,乳制品
3.0,13g无穷烤鸡小腿蜂蜜味,2017/3/31 03:11,A,非饮料,肉干/豆制品/蛋
4.5,250ml燕塘红枣牛奶,2017/3/31 03:13,A,饮料,乳制品
1.0,香豆干,2017/3/31 03:13,A,非饮料,肉干/豆制品/蛋
2.0,85g新麦潮手撕面包（提子味）,2017/3/31 03:33,A,非饮料,饼干糕点
1.5,鸭翅,2017/3/31 04:07,A,非饮料,肉干/豆制品/蛋
1.8,600ml雪碧,2017/3/31 04:37,A,饮料,碳酸饮料
3.0,统一冰红茶,2017/3/31 05:15,A,饮料,茶饮料
3.0,统一绿茶,2017/3/31 08:03,A,饮料,茶饮料
2.5,30g无穷农场盐_鸡蛋,2017/3/31 08:55,A,非饮料,肉干/豆制品/蛋
4.0,奥利奥原味芝士,2017/3/31 09:38,A,非饮料,饼干糕点
3.0,13g无穷烤鸡小腿蜂蜜味,2017/3/31 12:02,A,非饮料,肉干/豆制品/蛋
2.0,怡宝纯净水,2017/3/31 12:36,A,饮料,水
1.5,鸭翅,2017/3/31 13:39,A,非饮料,肉干/豆制品/蛋
4.0,营养快线,2017/3/31 14:10,A,饮料,乳制品
4.0,脉动,2017/3/31 14:47,A,饮料,功能饮料
3.0,统一冰红茶,2017/3/31 15:01,A,饮料,茶饮料
1.0,好吃点小饼干,2017/3/31 15:02,A,非饮料,饼干糕点
3.6,32g卫龙亲嘴烧,2017/3/31 15:32,A,非饮料,肉干/豆制品/蛋
6.5,148g富甲一方紫薯仔,2017/3/31 15:59,A,非饮料,蜜饯/果干
6.5,91g徐福记凤梨酥,2017/3/31 16:04,A,非饮料,饼干糕点
2.5,30g无穷农场盐_鸡蛋,2017/3/31 21:55,A,非饮料,肉干/豆制品/蛋
5.0,500ml农夫果园 (芒果+菠萝+番石榴),2017/3/31 21:57,A,饮料,果蔬饮料
1.8,32g卫龙亲嘴烧,2017/3/31 22:07,A,非饮料,肉干/豆制品/蛋
1.5,卫龙亲嘴烧红烧牛肉味,2017/3/31 22:47,A,非饮料,肉干/豆制品/蛋
4.5,40g双汇玉米热狗肠,2017/3/31 23:45,A,非饮料,肉干/豆制品/蛋
2.5,伊利优酸乳,2017/4/1 09:12,A,饮料,乳制品
3.5,东鹏特饮,2017/4/1 12:25,A,饮料,功能饮料
4.5,78g卫龙亲嘴语辣条,2017/4/1 12:26,A,非饮料,肉干/豆制品/蛋
3.5,东鹏特饮,2017/4/1 12:26,A,饮料,功能饮料
2.0,怡宝纯净水,2017/4/1 12:31,A,饮料,水
10.0,湘潭铺子(羽泉版),2017/4/1 12:33,A,非饮料,蜜饯/果干
1.5,40g双汇玉米热狗肠,2017/4/1 12:35,A,非饮料,肉干/豆制品/蛋
2.5,可口可乐330ml,2017/4/1 13:00,A,饮料,碳酸饮料
3.2,咪咪虾条马来西亚风味,2017/4/1 13:04,A,非饮料,膨化食品
3.0,茉莉蜜茶,2017/4/1 13:35,A,饮料,茶饮料
1.5,小鱼仔,2017/4/1 14:26,A,非饮料,海味零食
0.8,20g咪咪虾条马来西亚风味,2017/4/1 14:29,A,非饮料,膨化食品
5.0,脉动（青柠）,2017/4/1 14:29,A,饮料,功能饮料
3.2,2g韩国海牌海苔,2017/4/1 14:32,A,非饮料,海味零食
5.5,268ml雀巢咖啡丝滑拿铁,2017/4/1 15:27,A,饮料,咖啡
3.5,东鹏特饮,2017/4/1 15:43,A,饮料,功能饮料
6.0,红牛,2017/4/1 16:00,A,饮料,功能饮料
3.0,统一绿茶,2017/4/1 16:06,A,饮料,茶饮料
4.0,阿萨姆奶茶,2017/4/1 16:07,A,饮料,茶饮料
4.5,250ml燕塘甜牛奶,2017/4/1 16:17,A,饮料,乳制品
6.0,红牛,2017/4/1 16:18,A,饮料,功能饮料
1.0,小鱼仔,2017/4/1 16:21,A,非饮料,海味零食
2.5,伊利优酸乳,2017/4/1 16:23,A,饮料,乳制品
2.0,怡宝纯净水,2017/4/1 16:33,A,饮料,水
4.0,银鹭八宝粥,2017/4/1 16:36,A,饮料,方便速食
5.0,500ml农夫果园 (芒果+菠萝+番石榴),2017/4/1 16:50,A,饮料,果蔬饮料
4.5,250ml燕塘原味酸奶,2017/4/1 16:51,A,饮料,乳制品
8.0,80g四洲粟一烧烧烤味,2017/4/1 16:53,A,非饮料,膨化食品
5.0,85g统一老坛酸菜牛肉面,2017/4/1 16:57,A,非饮料,方便速食
8.0,160g盼盼手撕面包,2017/4/1 16:58,A,非饮料,饼干糕点
3.6,32g卫龙亲嘴烧红烧牛肉味,2017/4/1 17:04,A,非饮料,肉干/豆制品/蛋
4.5,营养快线,2017/4/1 17:16,A,饮料,乳制品
4.0,阿萨姆奶茶,2017/4/1 17:31,A,饮料,茶饮料
3.0,巧克力奶油味蛋糕,2017/4/1 17:33,A,非饮料,饼干糕点
1.8,32g卫龙亲嘴烧,2017/4/1 17:34,A,非饮料,肉干/豆制品/蛋
3.0,卫龙大面筋,2017/4/1 17:45,A,非饮料,肉干/豆制品/蛋
2.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/4/1 17:47,A,非饮料,饼干糕点
3.0,58g丽芝士纳宝帝奶酪威化饼干,2017/4/1 17:48,A,非饮料,饼干糕点
2.5,伊利优酸乳,2017/4/1 17:51,A,饮料,乳制品
1.8,32g卫龙亲嘴烧,2017/4/1 19:03,A,非饮料,肉干/豆制品/蛋
3.0,统一冰红茶,2017/4/1 20:54,A,饮料,茶饮料
3.0,卫龙大面筋,2017/4/2 15:49,A,非饮料,肉干/豆制品/蛋
4.5,78g卫龙亲嘴语辣条,2017/4/3 01:54,A,非饮料,肉干/豆制品/蛋
3.0,果粒橙,2017/4/3 08:32,A,饮料,果蔬饮料
3.0,统一冰红茶,2017/4/3 11:00,A,饮料,茶饮料
4.5,78g卫龙亲嘴语辣条,2017/4/3 13:19,A,非饮料,肉干/豆制品/蛋
4.0,脉动,2017/4/3 16:05,A,饮料,功能饮料
4.0,银鹭八宝粥,2017/4/3 16:54,A,饮料,方便速食
2.4,20g咪咪虾条马来西亚风味,2017/4/3 17:49,A,非饮料,膨化食品
